course_id,course_name,school_name,class_start,class_end,user_count,class_duration_days,video_count,exercise_count,certificate,assignment,video,exam,discussion,article
C_784161,管理沟通,安徽大学,2020-08-09T16:00:00.000000,2020-12-31T15:59:59.000000,7191,143,36,31,1.0,35.0,35.0,30.0,0.0,0.0
C_786471,化工系统工程,西安交通大学,2020-02-16T16:00:00.000000,2020-07-26T15:59:59.000000,7917,160,51,7,1.0,60.0,10.0,30.0,0.0,0.0
C_786471,化工系统工程,西安交通大学,2019-09-17T16:00:00.000000,2020-01-05T15:59:59.000000,7917,109,51,7,1.0,60.0,10.0,30.0,0.0,0.0
C_786631,EDA技术与应用,北华航天工业学院,2019-09-15T16:00:00.000000,2019-12-31T15:00:00.000000,8193,106,34,33,1.0,40.0,10.0,30.0,15.0,5.0
C_786631,EDA技术与应用,北华航天工业学院,2020-02-09T16:00:00.000000,2020-07-26T15:59:59.000000,8193,167,34,33,1.0,40.0,10.0,30.0,15.0,5.0
C_788547,单片机原理及应用,绵阳职业技术学院,2020-07-05T16:00:00.000000,2021-02-01T15:59:00.000000,4197,210,85,81,1.0,40.0,40.0,20.0,0.0,0.0
C_788547,单片机原理及应用,绵阳职业技术学院,2019-09-25T16:00:00.000000,2020-01-15T15:00:00.000000,4197,111,85,81,1.0,40.0,40.0,20.0,0.0,0.0
C_788547,单片机原理及应用,绵阳职业技术学院,2020-02-23T16:00:00.000000,2020-06-30T15:59:00.000000,4197,127,85,81,1.0,40.0,40.0,20.0,0.0,0.0
C_791424,生理与遗传学基础,南宁师范大学,2019-09-21T16:00:00.000000,2020-01-31T15:00:00.000000,724,131,40,21,1.0,40.0,30.0,30.0,0.0,0.0
C_791424,生理与遗传学基础,南宁师范大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,724,121,40,21,1.0,40.0,30.0,30.0,0.0,0.0
C_797404,白酒品评与酒体设计,茅台学院,2019-09-19T16:00:00.000000,2020-01-12T15:00:00.000000,8984,114,48,38,1.0,55.0,10.0,35.0,0.0,0.0
C_797404,白酒品评与酒体设计,茅台学院,2020-02-23T16:00:00.000000,2020-07-26T15:59:00.000000,8984,153,48,38,1.0,55.0,10.0,35.0,0.0,0.0
C_797853,民法总则原理拓展,辽宁大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,4438,121,97,56,1.0,30.0,50.0,20.0,0.0,0.0
C_797853,民法总则原理拓展,辽宁大学,2019-09-22T16:00:00.000000,2020-01-12T15:59:59.000000,4438,111,97,56,1.0,30.0,50.0,20.0,0.0,0.0
C_797853,民法总则原理拓展,辽宁大学,2020-02-04T16:00:00.000000,2020-07-05T15:59:59.000000,4438,151,97,56,1.0,30.0,50.0,20.0,0.0,0.0
C_799783,工程力学,东北大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,9776,121,127,18,1.0,0.0,0.0,100.0,0.0,0.0
C_799783,工程力学,东北大学,2020-02-16T16:00:00.000000,2020-07-30T16:00:00.000000,9776,165,127,18,1.0,0.0,0.0,100.0,0.0,0.0
C_799783,工程力学,东北大学,2019-09-26T16:00:00.000000,2020-01-12T15:59:59.000000,9776,107,127,18,1.0,0.0,0.0,100.0,0.0,0.0
C_799800,大学物理2 (电磁学、光学和量子物理),清华大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,8528,121,154,75,1.0,60.0,40.0,0.0,0.0,0.0
C_799800,大学物理2 (电磁学、光学和量子物理),清华大学,2020-01-19T00:00:00.000000,2020-07-30T16:00:00.000000,8528,193,154,75,1.0,60.0,40.0,0.0,0.0,0.0
C_799800,大学物理2 (电磁学、光学和量子物理),清华大学,2019-10-15T00:00:00.000000,2020-01-12T15:59:59.000000,8528,89,154,75,1.0,60.0,40.0,0.0,0.0,0.0
C_801443,世界跨文化交流,天津外国语大学,2020-02-16T16:00:00.000000,2020-07-31T15:59:00.000000,2508,165,108,16,1.0,40.0,30.0,30.0,0.0,0.0
C_808528,化学微观世界导论,东北师范大学,2020-02-08T16:00:00.000000,2020-07-12T15:59:59.000000,19988,154,30,5,1.0,55.0,10.0,35.0,0.0,0.0
C_808528,化学微观世界导论,东北师范大学,2019-10-15T16:00:00.000000,2020-01-12T15:59:59.000000,19988,88,30,5,1.0,55.0,10.0,35.0,0.0,0.0
C_813262,机械制图与计算机绘图,陕西工业职业技术学院,2019-09-28T16:00:00.000000,2020-01-03T15:00:00.000000,4957,96,102,32,1.0,30.0,40.0,30.0,0.0,0.0
C_813262,机械制图与计算机绘图,陕西工业职业技术学院,2020-02-19T16:00:00.000000,2020-06-30T15:59:00.000000,4957,131,102,32,1.0,30.0,40.0,30.0,0.0,0.0
C_817691,新视野大学英语,新疆大学,2020-02-16T16:00:00.000000,2020-07-31T15:59:59.000000,18215,165,76,9,1.0,40.0,30.0,30.0,0.0,0.0
C_817691,新视野大学英语,新疆大学,2019-10-07T16:00:00.000000,2020-01-05T15:59:59.000000,18215,89,76,9,1.0,40.0,30.0,30.0,0.0,0.0
C_823300,大学计算机教程,中国农业大学,2020-02-16T16:00:00.000000,2020-07-30T16:00:00.000000,3095,165,203,23,1.0,60.0,40.0,0.0,0.0,0.0
C_823300,大学计算机教程,中国农业大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,3095,121,203,23,1.0,60.0,40.0,0.0,0.0,0.0
C_823300,大学计算机教程,中国农业大学,2019-10-09T16:00:00.000000,2020-01-12T15:59:59.000000,3095,94,203,23,1.0,60.0,40.0,0.0,0.0,0.0
C_823315,渗流力学,西安石油大学,2020-07-16T16:00:00.000000,2020-09-01T15:59:59.000000,6535,46,37,67,1.0,50.0,10.0,40.0,0.0,0.0
C_823327,C语言程序设计基础,贵州理工学院,2020-03-01T16:00:00.000000,2020-06-08T15:59:00.000000,2587,98,23,29,1.0,60.0,40.0,0.0,0.0,0.0
C_823327,C语言程序设计基础,贵州理工学院,2019-10-09T16:00:00.000000,2019-12-26T15:00:00.000000,2587,77,23,29,1.0,60.0,40.0,0.0,0.0,0.0
C_837698,误差理论与测量平差,西安科技大学,2020-02-16T16:00:00.000000,2020-06-28T15:59:00.000000,594,132,101,36,1.0,60.0,40.0,0.0,0.0,0.0
C_837698,误差理论与测量平差,西安科技大学,2019-11-23T16:00:00.000000,2020-02-15T15:59:00.000000,594,83,101,36,1.0,60.0,40.0,0.0,0.0,0.0
C_845950,高等数学,重庆大学,2020-02-16T16:00:00.000000,2020-07-31T15:59:00.000000,24719,165,111,101,1.0,50.0,40.0,10.0,0.0,0.0
C_845950,高等数学,重庆大学,2019-09-12T16:00:00.000000,2020-01-12T15:00:00.000000,24719,121,111,101,1.0,50.0,40.0,10.0,0.0,0.0
C_851362,社会语言学,华北电力大学,2019-10-21T16:00:00.000000,2020-02-16T15:59:59.000000,15052,117,33,10,1.0,60.0,10.0,30.0,0.0,0.0
C_851362,社会语言学,华北电力大学,2020-02-16T16:00:00.000000,2020-07-26T15:59:59.000000,15052,160,33,10,1.0,60.0,10.0,30.0,0.0,0.0
C_854843,汽车理论,清华大学,2020-02-13T00:00:00.000000,2020-07-30T16:00:00.000000,12686,168,83,82,1.0,40.0,30.0,30.0,0.0,0.0
C_854843,汽车理论,清华大学,2019-11-04T00:00:00.000000,2020-01-12T15:59:59.000000,12686,69,83,82,1.0,40.0,30.0,30.0,0.0,0.0
C_854846,光学,清华大学,2020-02-16T16:00:00.000000,2020-07-31T15:59:00.000000,2339,165,126,12,1.0,60.0,40.0,0.0,0.0,0.0
C_854854,水力学,清华大学,2020-02-12T00:00:00.000000,2020-07-30T16:00:00.000000,2983,169,81,57,1.0,80.0,20.0,0.0,0.0,0.0
C_854854,水力学,清华大学,2019-11-19T00:00:00.000000,2020-01-12T15:59:59.000000,2983,54,81,57,1.0,80.0,20.0,0.0,0.0,0.0
C_879069,电力系统分析,三峡大学,2020-01-31T16:00:00.000000,2020-07-31T15:59:00.000000,1811,181,61,4,1.0,80.0,20.0,0.0,0.0,0.0
C_879069,电力系统分析,三峡大学,2019-10-08T16:00:00.000000,2020-01-12T15:59:59.000000,1811,95,61,4,1.0,80.0,20.0,0.0,0.0,0.0
C_883229,数字电子技术,深圳职业技术学院,2020-02-23T16:00:00.000000,2020-07-31T15:59:00.000000,1057,158,88,14,1.0,30.0,40.0,30.0,0.0,0.0
C_883372,计算几何,清华大学,2020-02-16T16:00:00.000000,2020-07-30T16:00:00.000000,3061,165,926,178,1.0,30.0,20.0,30.0,0.0,20.0
C_883372,计算几何,清华大学,2019-11-07T00:00:00.000000,2020-01-12T15:59:59.000000,3061,66,926,178,1.0,30.0,20.0,30.0,0.0,20.0
C_887101,市场调研与数据分析,浙江经贸职业技术学院,2020-07-20T16:00:00.000000,2021-01-31T15:59:00.000000,3328,194,131,71,1.0,10.0,35.0,35.0,15.0,5.0
C_887101,市场调研与数据分析,浙江经贸职业技术学院,2020-02-17T16:00:00.000000,2020-07-20T15:59:00.000000,3328,153,131,71,1.0,10.0,35.0,35.0,15.0,5.0
C_890125,体育统计学与SPSS案例解析,云南师范大学,2019-11-11T02:01:53.000000,2020-01-12T15:59:00.000000,3782,62,23,23,1.0,40.0,30.0,30.0,0.0,0.0
C_890125,体育统计学与SPSS案例解析,云南师范大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,3782,121,23,23,1.0,40.0,30.0,30.0,0.0,0.0
C_890125,体育统计学与SPSS案例解析,云南师范大学,2020-02-16T16:00:00.000000,2020-07-31T15:59:00.000000,3782,165,23,23,1.0,40.0,30.0,30.0,0.0,0.0
C_901958,素描与体验——原理与形式研究,西安美术学院,2020-04-30T16:00:00.000000,2020-07-31T15:59:00.000000,882,91,13,12,1.0,20.0,60.0,20.0,0.0,0.0
C_916843,婴幼儿心理与行为指导,铜川职业技术学院,2019-11-28T16:00:00.000000,2020-03-31T15:59:59.000000,1926,123,40,11,1.0,40.0,30.0,30.0,0.0,0.0
C_927963,科技英语交流,北京理工大学,2020-02-12T16:00:00.000000,2020-05-29T16:00:00.000000,6843,107,31,22,1.0,60.0,40.0,0.0,0.0,0.0
C_932179,医学细胞生物学,湖北科技学院,2020-03-22T16:00:00.000000,2020-07-31T15:59:00.000000,6121,130,71,14,1.0,35.0,35.0,30.0,0.0,0.0
C_932179,医学细胞生物学,湖北科技学院,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,6121,121,71,14,1.0,35.0,35.0,30.0,0.0,0.0
C_934534,音乐与健康,中国医科大学,2020-02-16T16:00:00.000000,2020-07-31T15:59:00.000000,3554,165,15,15,1.0,20.0,0.0,80.0,0.0,0.0
C_936913,实验室安全密码,清华大学,2019-12-21T16:00:00.000000,2020-05-10T15:59:59.000000,13295,140,18,18,1.0,27.0,63.0,10.0,0.0,0.0
C_936943,舰载机导论,中国人民解放军海军航空大学,2019-12-23T16:00:00.000000,2020-03-01T15:59:59.000000,9140,68,32,36,1.0,40.0,30.0,30.0,0.0,0.0
C_936943,舰载机导论,中国人民解放军海军航空大学,2020-03-01T16:00:00.000000,2020-07-26T15:59:59.000000,9140,146,32,36,1.0,40.0,30.0,30.0,0.0,0.0
C_936971,体育与社会,武汉体育学院,2020-07-17T16:00:00.000000,2020-08-30T15:59:59.000000,231674,43,38,36,1.0,20.0,50.0,30.0,0.0,0.0
C_936971,体育与社会,武汉体育学院,2020-04-12T16:00:00.000000,2020-07-14T16:00:00.000000,231674,93,38,36,1.0,20.0,50.0,30.0,0.0,0.0
C_939336,水下声信道,哈尔滨工程大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,2048,121,45,44,1.0,40.0,0.0,60.0,0.0,0.0
C_939336,水下声信道,哈尔滨工程大学,2020-02-14T16:00:00.000000,2020-07-15T15:59:59.000000,2048,151,45,44,1.0,40.0,0.0,60.0,0.0,0.0
C_943223,复合材料设计与成型,国防科技大学,2020-08-05T16:00:00.000000,2021-02-08T15:59:59.000000,8176,186,83,83,1.0,40.0,30.0,30.0,0.0,0.0
C_943223,复合材料设计与成型,国防科技大学,2019-12-23T16:00:00.000000,2020-02-15T15:59:59.000000,8176,53,83,83,1.0,40.0,30.0,30.0,0.0,0.0
C_943223,复合材料设计与成型,国防科技大学,2020-02-16T16:00:00.000000,2020-07-30T16:00:00.000000,8176,165,83,83,1.0,40.0,30.0,30.0,0.0,0.0
C_947149,软件体系结构,西安电子科技大学,2019-12-30T00:00:00.000000,2020-04-19T15:59:59.000000,14716,111,20,14,1.0,55.0,10.0,35.0,0.0,0.0
C_947149,软件体系结构,西安电子科技大学,2020-04-19T16:00:00.000000,2020-07-31T15:59:59.000000,14716,102,20,14,1.0,55.0,10.0,35.0,0.0,0.0
C_947152,时尚有氧塑身,湖北师范大学,2020-06-18T16:00:00.000000,2020-08-31T15:59:00.000000,2735,73,20,6,1.0,60.0,20.0,20.0,0.0,0.0
C_947152,时尚有氧塑身,湖北师范大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,2735,121,20,6,1.0,60.0,20.0,20.0,0.0,0.0
C_947158,声纳技术,中国人民解放军海军航空大学,2020-04-19T16:00:00.000000,2020-07-26T15:59:59.000000,8680,97,60,46,1.0,40.0,20.0,40.0,0.0,0.0
C_947158,声纳技术,中国人民解放军海军航空大学,2019-12-29T16:00:00.000000,2020-04-19T15:59:59.000000,8680,111,60,46,1.0,40.0,20.0,40.0,0.0,0.0
C_947162,动作捕捉技术与应用,三峡大学,2019-12-30T00:00:00.000000,2020-03-31T15:59:59.000000,202,92,97,14,1.0,30.0,50.0,20.0,0.0,0.0
C_947162,动作捕捉技术与应用,三峡大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,202,121,97,14,1.0,30.0,50.0,20.0,0.0,0.0
C_947165,图案设计与空间应用,上海工艺美术职业学院,2020-02-23T16:00:00.000000,2020-07-26T15:59:59.000000,11071,153,32,5,1.0,20.0,60.0,20.0,0.0,0.0
C_947165,图案设计与空间应用,上海工艺美术职业学院,2019-12-30T00:00:00.000000,2020-02-16T15:59:59.000000,11071,48,32,5,1.0,20.0,60.0,20.0,0.0,0.0
C_947167,中医医院管理学,广州中医药大学,2020-08-31T16:00:00.000000,2021-02-28T15:59:00.000000,2901,180,43,14,1.0,0.0,100.0,0.0,0.0,0.0
C_947237,化工工程制图,宁夏大学,2020-03-01T16:00:00.000000,2020-06-30T15:59:59.000000,1511,120,30,30,1.0,25.0,55.0,20.0,0.0,0.0
C_947237,化工工程制图,宁夏大学,2019-12-27T00:00:00.000000,2020-03-01T15:59:59.000000,1511,65,30,30,1.0,25.0,55.0,20.0,0.0,0.0
C_947239,有机化学,宁夏大学,2020-01-29T00:00:00.000000,2020-07-30T16:00:00.000000,1636,183,45,20,1.0,55.0,20.0,25.0,0.0,0.0
C_947239,有机化学,宁夏大学,2019-09-09T00:00:00.000000,2020-01-12T15:59:59.000000,1636,125,45,20,1.0,55.0,20.0,25.0,0.0,0.0
C_947240,食品营养与卫生学,华南理工大学,2019-12-30T00:00:00.000000,2020-03-31T15:59:59.000000,22053,92,45,9,1.0,20.0,40.0,40.0,0.0,0.0
C_947244,兵棋,中国人民武装警察部队警官学院,2019-12-29T00:00:00.000000,2020-03-15T15:59:59.000000,11162,77,88,8,1.0,45.0,15.0,40.0,0.0,0.0
C_947244,兵棋,中国人民武装警察部队警官学院,2020-03-28T16:00:00.000000,2020-07-26T15:59:59.000000,11162,119,88,8,1.0,45.0,15.0,40.0,0.0,0.0
C_947250,肌肉骨骼康复,北京体育大学,2020-04-12T16:00:00.000000,2020-07-26T15:59:59.000000,10575,104,36,11,1.0,55.0,5.0,40.0,0.0,0.0
C_947250,肌肉骨骼康复,北京体育大学,2019-12-30T00:00:00.000000,2020-03-31T15:59:59.000000,10575,92,36,11,1.0,55.0,5.0,40.0,0.0,0.0
C_947252,国际金融专题,中央财经大学,2020-02-16T16:00:00.000000,2020-07-31T15:59:59.000000,27165,165,56,7,1.0,55.0,10.0,35.0,0.0,0.0
C_947252,国际金融专题,中央财经大学,2019-12-30T00:00:00.000000,2020-02-16T15:59:59.000000,27165,48,56,7,1.0,55.0,10.0,35.0,0.0,0.0
C_947260,跟着案例循序渐进学习c,山西大学,2019-12-30T00:00:00.000000,2020-03-31T15:59:59.000000,1536,92,44,21,1.0,20.0,60.0,20.0,0.0,0.0
C_947260,跟着案例循序渐进学习c,山西大学,2020-03-31T16:00:00.000000,2020-06-30T15:59:00.000000,1536,90,44,21,1.0,20.0,60.0,20.0,0.0,0.0
C_948037,线性代数,湖北科技学院,2020-02-16T16:00:00.000000,2020-07-30T16:00:00.000000,1571,165,32,33,1.0,70.0,30.0,0.0,0.0,0.0
C_948050,眼保健与眼病预防,湖北科技学院,2019-12-31T00:00:00.000000,2020-03-31T15:59:59.000000,486,91,32,42,1.0,65.0,35.0,0.0,0.0,0.0
C_948076,油气田勘探,中国石油大学（北京）,2019-12-31T00:00:00.000000,2020-02-16T15:59:59.000000,9157,47,49,82,1.0,60.0,10.0,30.0,0.0,0.0
C_948076,油气田勘探,中国石油大学（北京）,2020-02-16T16:00:00.000000,2020-07-26T15:59:59.000000,9157,160,49,82,1.0,60.0,10.0,30.0,0.0,0.0
C_948083,疾病的奥秘-病理学,南方医科大学,2020-02-11T16:00:00.000000,2020-06-30T15:59:00.000000,5922,139,179,57,1.0,20.0,40.0,30.0,5.0,5.0
C_948083,疾病的奥秘-病理学,南方医科大学,2019-12-31T00:00:00.000000,2020-02-11T15:59:59.000000,5922,42,179,57,1.0,20.0,40.0,30.0,5.0,5.0
C_948093,石油化工工艺学,广东石油化工学院,2020-08-09T16:00:00.000000,2020-12-31T15:59:59.000000,1576,143,47,9,1.0,15.0,65.0,20.0,0.0,0.0
C_948093,石油化工工艺学,广东石油化工学院,2019-12-31T00:00:00.000000,2020-03-31T15:59:59.000000,1576,91,47,9,1.0,15.0,65.0,20.0,0.0,0.0
C_948093,石油化工工艺学,广东石油化工学院,2020-03-31T16:00:00.000000,2020-06-30T15:59:00.000000,1576,90,47,9,1.0,15.0,65.0,20.0,0.0,0.0
C_948099,西方经济学,铜仁学院,2020-04-02T10:04:42.000000,2020-07-26T15:59:59.000000,13040,115,72,8,1.0,60.0,10.0,30.0,0.0,0.0
C_948099,西方经济学,铜仁学院,2019-12-31T00:00:00.000000,2020-03-31T15:59:59.000000,13040,91,72,8,1.0,60.0,10.0,30.0,0.0,0.0
C_948101,王阳明与贵州文化,贵州大学,2020-04-12T16:00:00.000000,2020-07-30T16:00:00.000000,9261,109,77,9,1.0,50.0,15.0,35.0,0.0,0.0
C_948101,王阳明与贵州文化,贵州大学,2019-12-31T00:00:00.000000,2020-03-31T15:59:59.000000,9261,91,77,9,1.0,50.0,15.0,35.0,0.0,0.0
C_948103,教育基本原理,宁夏大学,2020-03-28T16:00:00.000000,2020-07-26T15:59:59.000000,11761,119,46,8,1.0,55.0,10.0,35.0,0.0,0.0
C_948103,教育基本原理,宁夏大学,2019-12-31T00:00:00.000000,2020-03-29T15:59:59.000000,11761,89,46,8,1.0,55.0,10.0,35.0,0.0,0.0
C_948106,大学英语视听说IV,宁夏大学,2020-04-08T16:00:00.000000,2020-07-26T15:59:59.000000,5178,108,57,9,1.0,50.0,20.0,30.0,0.0,0.0
C_948106,大学英语视听说IV,宁夏大学,2019-12-31T00:00:00.000000,2020-03-31T15:59:59.000000,5178,91,57,9,1.0,50.0,20.0,30.0,0.0,0.0
C_948109,自然科学概论,西京学院,2020-03-26T16:00:00.000000,2020-07-31T15:59:00.000000,6607,126,67,15,1.0,70.0,0.0,30.0,0.0,0.0
C_948109,自然科学概论,西京学院,2019-12-30T00:00:00.000000,2020-03-12T15:59:59.000000,6607,73,67,15,1.0,70.0,0.0,30.0,0.0,0.0
C_948109,自然科学概论,西京学院,2020-08-10T16:00:00.000000,2020-12-15T15:59:59.000000,6607,126,67,15,1.0,70.0,0.0,30.0,0.0,0.0
C_948113,现代美学,西安思源学院,2020-03-31T16:00:00.000000,2020-07-31T15:59:00.000000,9021,121,50,50,1.0,35.0,35.0,30.0,0.0,0.0
C_948113,现代美学,西安思源学院,2019-12-31T00:00:00.000000,2020-03-31T15:59:59.000000,9021,91,50,50,1.0,35.0,35.0,30.0,0.0,0.0
C_948114,轮机概论,大连海事大学,2020-03-02T16:00:00.000000,2020-07-26T15:59:59.000000,9570,145,47,50,1.0,55.0,10.0,35.0,0.0,0.0
C_948114,轮机概论,大连海事大学,2019-12-31T00:00:00.000000,2020-03-01T15:59:59.000000,9570,61,47,50,1.0,55.0,10.0,35.0,0.0,0.0
C_948128,宏观经济学,大连海事大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,2959,121,45,10,1.0,70.0,30.0,0.0,0.0,0.0
C_948128,宏观经济学,大连海事大学,2019-12-31T00:00:00.000000,2020-03-31T15:59:59.000000,2959,91,45,10,1.0,70.0,30.0,0.0,0.0,0.0
C_948129,水利水电工程概论,华北水利水电大学,2019-12-31T00:00:00.000000,2020-04-12T15:59:59.000000,12379,103,41,43,1.0,60.0,10.0,30.0,0.0,0.0
C_948129,水利水电工程概论,华北水利水电大学,2020-04-14T16:00:00.000000,2020-07-26T15:59:59.000000,12379,102,41,43,1.0,60.0,10.0,30.0,0.0,0.0
C_948136,英文期刊论文发表——通往国际学术舞台的阶梯,哈尔滨工业大学,2020-03-31T16:00:00.000000,2020-07-26T15:59:59.000000,18999,116,49,13,1.0,55.0,10.0,35.0,0.0,0.0
C_948136,英文期刊论文发表——通往国际学术舞台的阶梯,哈尔滨工业大学,2019-12-31T00:00:00.000000,2020-03-31T15:59:59.000000,18999,91,49,13,1.0,55.0,10.0,35.0,0.0,0.0
C_948137,知识产权法案例教学,贵州大学,2019-12-31T00:00:00.000000,2020-03-31T15:59:59.000000,15117,91,137,126,1.0,55.0,35.0,0.0,0.0,10.0
C_948137,知识产权法案例教学,贵州大学,2020-04-12T16:00:00.000000,2020-07-30T16:00:00.000000,15117,109,137,126,1.0,55.0,35.0,0.0,0.0,10.0
C_948141,商业伦理与企业社会责任,重庆大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,8775,121,34,7,1.0,30.0,30.0,40.0,0.0,0.0
C_948141,商业伦理与企业社会责任,重庆大学,2019-12-31T00:00:00.000000,2020-03-31T15:59:59.000000,8775,91,34,7,1.0,30.0,30.0,40.0,0.0,0.0
C_948153,安全管理学,西安科技大学,2020-03-01T16:00:00.000000,2020-07-19T15:59:59.000000,15731,139,38,13,1.0,40.0,10.0,30.0,20.0,0.0
C_948208,国民经济管理学,辽宁大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,16751,121,55,12,1.0,60.0,10.0,30.0,0.0,0.0
C_948208,国民经济管理学,辽宁大学,2020-03-31T16:00:00.000000,2020-07-31T15:59:59.000000,16751,121,55,12,1.0,60.0,10.0,30.0,0.0,0.0
C_948262,艺术品经济学,西安美术学院,2020-04-02T10:32:57.000000,2020-07-31T15:59:00.000000,830,120,20,20,1.0,80.0,20.0,0.0,0.0,0.0
C_948267,运动学基础,四川中医药高等专科学校,2020-08-31T16:00:00.000000,2020-12-27T15:59:59.000000,4762,117,22,8,1.0,50.0,20.0,30.0,0.0,0.0
C_948267,运动学基础,四川中医药高等专科学校,2020-04-02T09:14:01.000000,2020-07-31T15:59:00.000000,4762,120,22,8,1.0,50.0,20.0,30.0,0.0,0.0
C_948270,贵州导游现场考试指南,贵州经贸职业技术学院,2019-12-30T16:00:00.000000,2020-04-30T15:59:59.000000,3215,121,43,1,1.0,10.0,70.0,20.0,0.0,0.0
C_948282,高分子化学,安徽工程大学,2019-12-30T16:00:00.000000,2020-04-30T15:59:59.000000,8196,121,31,27,1.0,25.0,45.0,30.0,0.0,0.0
C_948282,高分子化学,安徽工程大学,2020-04-30T16:00:00.000000,2020-08-31T15:59:00.000000,8196,122,31,27,1.0,25.0,45.0,30.0,0.0,0.0
C_948285,环境监测,湖北理工学院,2020-02-23T16:00:00.000000,2020-07-31T15:59:00.000000,673,158,83,103,1.0,70.0,20.0,10.0,0.0,0.0
C_948285,环境监测,湖北理工学院,2019-11-17T16:00:00.000000,2020-02-23T15:59:59.000000,673,97,83,103,1.0,70.0,20.0,10.0,0.0,0.0
C_948387,跨境电子商务,深圳信息职业技术学院,2020-07-19T16:00:00.000000,2020-12-30T15:59:00.000000,1879,163,59,9,1.0,40.0,50.0,10.0,0.0,0.0
C_948387,跨境电子商务,深圳信息职业技术学院,2019-12-30T16:00:00.000000,2020-03-31T15:59:59.000000,1879,91,59,9,1.0,40.0,50.0,10.0,0.0,0.0
C_948387,跨境电子商务,深圳信息职业技术学院,2020-04-04T16:00:00.000000,2020-07-09T16:00:00.000000,1879,96,59,9,1.0,40.0,50.0,10.0,0.0,0.0
C_948389,运动处方理论与应用,北京体育大学,2020-08-16T16:00:00.000000,2021-01-17T15:59:59.000000,7460,153,27,33,1.0,20.0,10.0,55.0,15.0,0.0
C_948389,运动处方理论与应用,北京体育大学,2019-12-30T16:00:00.000000,2020-06-30T15:59:59.000000,7460,182,27,33,1.0,20.0,10.0,55.0,15.0,0.0
C_948391,数控铣削加工,湖北职业技术学院,2020-04-29T16:00:00.000000,2020-07-31T15:59:00.000000,1101,92,47,7,1.0,35.0,25.0,40.0,0.0,0.0
C_948391,数控铣削加工,湖北职业技术学院,2019-12-30T16:00:00.000000,2020-04-30T15:59:59.000000,1101,121,47,7,1.0,35.0,25.0,40.0,0.0,0.0
C_948395,一画一课：红色美术经典作品赏析之革命历史篇,西安美术学院,2019-12-30T16:00:00.000000,2020-05-31T15:59:59.000000,3020,152,62,6,0.0,30.0,50.0,20.0,0.0,0.0
C_948403,高级商务英语,湖北科技学院,2020-04-02T09:07:24.000000,2020-07-31T15:59:00.000000,1905,120,69,12,1.0,70.0,30.0,0.0,0.0,0.0
C_948403,高级商务英语,湖北科技学院,2019-12-30T16:00:00.000000,2020-03-31T15:59:59.000000,1905,91,69,12,1.0,70.0,30.0,0.0,0.0,0.0
C_948405,经济管理综合实验,北京工商大学,2019-12-30T16:00:00.000000,2020-05-10T15:59:59.000000,602,131,33,28,0.0,40.0,30.0,30.0,0.0,0.0
C_948406,医院管理学,山东大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,3186,121,71,10,1.0,40.0,30.0,30.0,0.0,0.0
C_948406,医院管理学,山东大学,2020-03-18T16:00:00.000000,2020-07-31T15:59:59.000000,3186,134,71,10,1.0,40.0,30.0,30.0,0.0,0.0
C_948428,中国税法概论,北京第二外国语学院,2020-03-01T16:00:00.000000,2020-07-26T15:59:59.000000,17793,146,43,8,1.0,60.0,0.0,40.0,0.0,0.0
C_948431,高级公司理财,中央财经大学,2020-03-08T16:00:00.000000,2020-07-31T15:59:59.000000,18512,144,40,3,1.0,60.0,10.0,30.0,0.0,0.0
C_948435,三江源生态,青海大学,2020-04-12T16:00:00.000000,2020-07-31T15:59:59.000000,12668,109,52,52,1.0,40.0,60.0,0.0,0.0,0.0
C_948436,“中国风”服装与服饰设计——以创意装为例,西安美术学院,2020-04-02T09:04:41.000000,2020-07-31T15:59:00.000000,2502,120,27,22,1.0,30.0,40.0,30.0,0.0,0.0
C_948436,“中国风”服装与服饰设计——以创意装为例,西安美术学院,2019-12-30T16:00:00.000000,2020-03-31T15:59:59.000000,2502,91,27,22,1.0,30.0,40.0,30.0,0.0,0.0
C_948488,普通高校学生心理健康教育教程,合肥工业大学,2020-02-13T16:00:00.000000,2020-07-17T15:59:59.000000,3606,154,41,12,1.0,40.0,20.0,40.0,0.0,0.0
C_949540,大学生心理健康,清华大学,2020-02-16T16:00:00.000000,2020-07-30T16:00:00.000000,13836,165,59,10,1.0,30.0,30.0,30.0,10.0,0.0
